SNo,Date,Province/State,Country,Recovered
55664,07/03/2020,Colima,Mexico,408.0
55684,07/03/2020,Durango,Mexico,1502.0
55716,07/03/2020,Guanajuato,Mexico,6322.0
55720,07/03/2020,Guerrero,Mexico,4352.0
55733,07/03/2020,Hidalgo,Mexico,2930.0
55758,07/03/2020,Jalisco,Mexico,5467.0
55849,07/03/2020,Mexico,Mexico,29725.0
55851,07/03/2020,Michoacan,Mexico,5198.0
55865,07/03/2020,Morelos,Mexico,2194.0
55877,07/03/2020,Nayarit,Mexico,1281.0
55907,07/03/2020,Nuevo Leon,Mexico,4995.0
55909,07/03/2020,Oaxaca,Mexico,4735.0
55945,07/03/2020,Puebla,Mexico,8790.0
55955,07/03/2020,Queretaro,Mexico,1529.0
55957,07/03/2020,Quintana Roo,Mexico,2626.0
55984,07/03/2020,San Luis Potosi,Mexico,2559.0
56006,07/03/2020,Sinaloa,Mexico,6952.0
56011,07/03/2020,Sonora,Mexico,7290.0
56022,07/03/2020,Tabasco,Mexico,9229.0
56024,07/03/2020,Tamaulipas,Mexico,5366.0
56037,07/03/2020,Tlaxcala,Mexico,2023.0
56080,07/03/2020,Veracruz,Mexico,8182.0
56106,07/03/2020,Yucatan,Mexico,3182.0
56110,07/03/2020,Zacatecas,Mexico,677.0
55590,07/03/2020,Aruba,Netherlands,98.0
55618,07/03/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,7.0
55671,07/03/2020,Curacao,Netherlands,19.0
56008,07/03/2020,Sint Maarten,Netherlands,62.0
55600,07/03/2020,Azad Jammu and Kashmir,Pakistan,686.0
55606,07/03/2020,Balochistan,Pakistan,5073.0
55706,07/03/2020,Gilgit-Baltistan,Pakistan,1173.0
55754,07/03/2020,Islamabad,Pakistan,8264.0
55790,07/03/2020,Khyber Pakhtunkhwa,Pakistan,14715.0
55949,07/03/2020,Punjab,Pakistan,33786.0
56007,07/03/2020,Sindh,Pakistan,49926.0
55570,07/03/2020,Amazonas,Peru,0.0
55572,07/03/2020,Ancash,Peru,0.0
55581,07/03/2020,Apurimac,Peru,0.0
55585,07/03/2020,Arequipa,Peru,0.0
55598,07/03/2020,Ayacucho,Peru,0.0
55627,07/03/2020,Cajamarca,Peru,0.0
55631,07/03/2020,Callao,Peru,0.0
55672,07/03/2020,Cusco,Peru,0.0
55738,07/03/2020,Huancavelica,Peru,0.0
55739,07/03/2020,Huanuco,Peru,0.0
55745,07/03/2020,Ica,Peru,0.0
55767,07/03/2020,Junin,Peru,0.0
55806,07/03/2020,La Libertad,Peru,0.0
55809,07/03/2020,Lambayeque,Peru,0.0
55814,07/03/2020,Lima,Peru,0.0
55817,07/03/2020,Loreto,Peru,0.0
55825,07/03/2020,Madre de Dios,Peru,0.0
55863,07/03/2020,Moquegua,Peru,0.0
55931,07/03/2020,Pasco,Peru,0.0
55938,07/03/2020,Piura,Peru,0.0
55950,07/03/2020,Puno,Peru,0.0
55985,07/03/2020,San Martin,Peru,0.0
56023,07/03/2020,Tacna,Peru,0.0
56049,07/03/2020,Tumbes,Peru,0.0
56054,07/03/2020,Ucayali,Peru,0.0
56063,07/03/2020,Unknown,Peru,185852.0
55557,07/03/2020,Adygea Republic,Russia,1414.0
55565,07/03/2020,Altai Krai,Russia,3077.0
55566,07/03/2020,Altai Republic,Russia,328.0
55571,07/03/2020,Amur Oblast,Russia,899.0
55589,07/03/2020,Arkhangelsk Oblast,Russia,3127.0
55593,07/03/2020,Astrakhan Oblast,Russia,2378.0
55607,07/03/2020,Bashkortostan Republic,Russia,3201.0
55611,07/03/2020,Belgorod Oblast,Russia,3797.0
55624,07/03/2020,Bryansk Oblast,Russia,4564.0
55625,07/03/2020,Buryatia Republic,Russia,2112.0
55649,07/03/2020,Chechen Republic,Russia,1199.0
55650,07/03/2020,Chelyabinsk Oblast,Russia,3900.0
55660,07/03/2020,Chukotka Autonomous Okrug,Russia,131.0
55661,07/03/2020,Chuvashia Republic,Russia,2960.0
55674,07/03/2020,Dagestan Republic,Russia,5997.0
55749,07/03/2020,Ingushetia Republic,Russia,2486.0
55752,07/03/2020,Irkutsk Oblast,Russia,3103.0
55757,07/03/2020,Ivanovo Oblast,Russia,3073.0
55761,07/03/2020,Jewish Autonomous Okrug,Russia,356.0
55768,07/03/2020,Kabardino-Balkarian Republic,Russia,3903.0
55771,07/03/2020,Kaliningrad Oblast,Russia,1583.0
55773,07/03/2020,Kalmykia Republic,Russia,1082.0
55774,07/03/2020,Kaluga Oblast,Russia,3801.0
55775,07/03/2020,Kamchatka Krai,Russia,1166.0
55778,07/03/2020,Karachay-Cherkess Republic,Russia,1673.0
55779,07/03/2020,Karelia Republic,Russia,616.0
55781,07/03/2020,Kemerovo Oblast,Russia,815.0
55784,07/03/2020,Khabarovsk Krai,Russia,2213.0
55785,07/03/2020,Khakassia Republic,Russia,1373.0
55786,07/03/2020,Khanty-Mansi Autonomous Okrug,Russia,4947.0
55793,07/03/2020,Kirov Oblast,Russia,2747.0
55796,07/03/2020,Komi Republic,Russia,1870.0
55797,07/03/2020,Kostroma Oblast,Russia,999.0
55798,07/03/2020,Krasnodar Krai,Russia,4911.0
55799,07/03/2020,Krasnoyarsk Krai,Russia,4708.0
55802,07/03/2020,Kurgan Oblast,Russia,506.0
55803,07/03/2020,Kursk Oblast,Russia,3309.0
55811,07/03/2020,Leningrad Oblast,Russia,4190.0
55815,07/03/2020,Lipetsk Oblast,Russia,2473.0
55827,07/03/2020,Magadan Oblast,Russia,460.0
55836,07/03/2020,Mari El Republic,Russia,2842.0
55864,07/03/2020,Mordovia Republic,Russia,2370.0
55866,07/03/2020,Moscow,Russia,154839.0
55867,07/03/2020,Moscow Oblast,Russia,37398.0
55869,07/03/2020,Murmansk Oblast,Russia,3632.0
55879,07/03/2020,Nenets Autonomous Okrug,Russia,40.0
55892,07/03/2020,Nizhny Novgorod Oblast,Russia,11840.0
55898,07/03/2020,North Ossetia - Alania Republic,Russia,3559.0
55904,07/03/2020,Novgorod Oblast,Russia,868.0
55905,07/03/2020,Novosibirsk Oblast,Russia,3852.0
55917,07/03/2020,Omsk Oblast,Russia,2079.0
55921,07/03/2020,Orel Oblast,Russia,3028.0
55922,07/03/2020,Orenburg Oblast,Russia,3028.0
55933,07/03/2020,Penza Oblast,Russia,4889.0
55934,07/03/2020,Perm Krai,Russia,2928.0
55941,07/03/2020,Primorsky Krai,Russia,2973.0
55943,07/03/2020,Pskov Oblast,Russia,1245.0
55970,07/03/2020,Rostov Oblast,Russia,6444.0
55971,07/03/2020,Ryazan Oblast,Russia,3772.0
55977,07/03/2020,Saint Petersburg,Russia,19495.0
55980,07/03/2020,Sakha (Yakutiya) Republic,Russia,3247.0
55981,07/03/2020,Sakhalin Oblast,Russia,348.0
55982,07/03/2020,Samara Oblast,Russia,2972.0
55989,07/03/2020,Saratov Oblast,Russia,3680.0
56010,07/03/2020,Smolensk Oblast,Russia,2512.0
56017,07/03/2020,Stavropol Krai,Russia,3181.0
56021,07/03/2020,Sverdlovsk Oblast,Russia,7936.0
56025,07/03/2020,Tambov Oblast,Russia,3031.0
56029,07/03/2020,Tatarstan Republic,Russia,3743.0
56043,07/03/2020,Tomsk Oblast,Russia,1243.0
56048,07/03/2020,Tula Oblast,Russia,5841.0
56051,07/03/2020,Tver Oblast,Russia,2711.0
56052,07/03/2020,Tyumen Oblast,Russia,2013.0
56053,07/03/2020,Tyva Republic,Russia,1381.0
56055,07/03/2020,Udmurt Republic,Russia,1098.0
56056,07/03/2020,Ulyanovsk Oblast,Russia,3331.0
56087,07/03/2020,Vladimir Oblast,Russia,2985.0
56088,07/03/2020,Volgograd Oblast,Russia,3173.0
56089,07/03/2020,Vologda Oblast,Russia,1248.0
56091,07/03/2020,Voronezh Oblast,Russia,4660.0
56103,07/03/2020,Yamalo-Nenets Autonomous Okrug,Russia,2513.0
56105,07/03/2020,Yaroslavl Oblast,Russia,3556.0
56109,07/03/2020,Zabaykalsky Krai,Russia,2184.0
55573,07/03/2020,Andalusia,Spain,10671.0
55582,07/03/2020,Aragon,Spain,3772.0
55594,07/03/2020,Asturias,Spain,1063.0
55605,07/03/2020,Baleares,Spain,1533.0
55626,07/03/2020,C. Valenciana,Spain,9970.0
55634,07/03/2020,Canarias,Spain,1537.0
55635,07/03/2020,Cantabria,Spain,2287.0
55639,07/03/2020,Castilla - La Mancha,Spain,6392.0
55640,07/03/2020,Castilla y Leon,Spain,8716.0
55641,07/03/2020,Catalonia,Spain,26203.0
55646,07/03/2020,Ceuta,Spain,163.0
55689,07/03/2020,Extremadura,Spain,2652.0
55700,07/03/2020,Galicia,Spain,9204.0
55807,07/03/2020,La Rioja,Spain,3107.0
55826,07/03/2020,Madrid,Spain,40736.0
55846,07/03/2020,Melilla,Spain,125.0
55868,07/03/2020,Murcia,Spain,2180.0
55876,07/03/2020,Navarra,Spain,3905.0
55927,07/03/2020,Pais Vasco,Spain,16160.0
56064,07/03/2020,Unknown,Spain,0.0
55616,07/03/2020,Blekinge,Sweden,0.0
55675,07/03/2020,Dalarna,Sweden,0.0
55702,07/03/2020,Gavleborg,Sweden,0.0
55709,07/03/2020,Gotland,Sweden,0.0
55725,07/03/2020,Halland,Sweden,0.0
55760,07/03/2020,Jamtland Harjedalen,Sweden,0.0
55766,07/03/2020,Jonkoping,Sweden,0.0
55772,07/03/2020,Kalmar,Sweden,0.0
55800,07/03/2020,Kronoberg,Sweden,0.0
55894,07/03/2020,Norrbotten,Sweden,0.0
55919,07/03/2020,Orebro,Sweden,0.0
55924,07/03/2020,Ostergotland,Sweden,0.0
56009,07/03/2020,Skane,Sweden,0.0
56012,07/03/2020,Sormland,Sweden,0.0
56018,07/03/2020,Stockholm,Sweden,0.0
56066,07/03/2020,Uppsala,Sweden,0.0
56073,07/03/2020,Varmland,Sweden,0.0
56074,07/03/2020,Vasterbotten,Sweden,0.0
56075,07/03/2020,Vasternorrland,Sweden,0.0
56076,07/03/2020,Vastmanland,Sweden,0.0
56077,07/03/2020,Vastra Gotaland,Sweden,0.0
55576,07/03/2020,Anguilla,UK,3.0
55613,07/03/2020,Bermuda,UK,137.0
55623,07/03/2020,British Virgin Islands,UK,7.0
55643,07/03/2020,Cayman Islands,UK,194.0
55648,07/03/2020,Channel Islands,UK,512.0
55687,07/03/2020,England,UK,0.0
55690,07/03/2020,Falkland Islands (Malvinas),UK,13.0
55704,07/03/2020,Gibraltar,UK,176.0
55755,07/03/2020,Isle of Man,UK,312.0
55862,07/03/2020,Montserrat,UK,10.0
55899,07/03/2020,Northern Ireland,UK,0.0
55993,07/03/2020,Scotland,UK,0.0
56050,07/03/2020,Turks and Caicos Islands,UK,11.0
56065,07/03/2020,Unknown,UK,0.0
56093,07/03/2020,Wales,UK,0.0
55561,07/03/2020,Alabama,US,0.0
55563,07/03/2020,Alaska,US,0.0
55587,07/03/2020,Arizona,US,0.0
55588,07/03/2020,Arkansas,US,0.0
55630,07/03/2020,California,US,0.0
55665,07/03/2020,Colorado,US,0.0
55666,07/03/2020,Connecticut,US,0.0
55676,07/03/2020,Delaware,US,0.0
55679,07/03/2020,Diamond Princess cruise ship,US,0.0
55680,07/03/2020,District of Columbia,US,0.0
55692,07/03/2020,Florida,US,0.0
55703,07/03/2020,Georgia,US,0.0
55711,07/03/2020,Grand Princess,US,0.0
55715,07/03/2020,Guam,US,0.0
55728,07/03/2020,Hawaii,US,0.0
55746,07/03/2020,Idaho,US,0.0
55747,07/03/2020,Illinois,US,0.0
55748,07/03/2020,Indiana,US,0.0
55751,07/03/2020,Iowa,US,0.0
55777,07/03/2020,Kansas,US,0.0
55782,07/03/2020,Kentucky,US,0.0
55820,07/03/2020,Louisiana,US,0.0
55831,07/03/2020,Maine,US,0.0
55838,07/03/2020,Maryland,US,0.0
55839,07/03/2020,Massachusetts,US,0.0
55850,07/03/2020,Michigan,US,0.0
55854,07/03/2020,Minnesota,US,0.0
55855,07/03/2020,Mississippi,US,0.0
55856,07/03/2020,Missouri,US,0.0
55861,07/03/2020,Montana,US,0.0
55878,07/03/2020,Nebraska,US,0.0
55880,07/03/2020,Nevada,US,0.0
55883,07/03/2020,New Hampshire,US,0.0
55884,07/03/2020,New Jersey,US,0.0
55885,07/03/2020,New Mexico,US,0.0
55887,07/03/2020,New York,US,0.0
55896,07/03/2020,North Carolina,US,0.0
55897,07/03/2020,North Dakota,US,0.0
55900,07/03/2020,Northern Mariana Islands,US,0.0
55912,07/03/2020,Ohio,US,0.0
55916,07/03/2020,Oklahoma,US,0.0
55920,07/03/2020,Oregon,US,0.0
55932,07/03/2020,Pennsylvania,US,0.0
55946,07/03/2020,Puerto Rico,US,0.0
55959,07/03/2020,Recovered,US,790404.0
55962,07/03/2020,Rhode Island,US,0.0
56014,07/03/2020,South Carolina,US,0.0
56015,07/03/2020,South Dakota,US,0.0
56031,07/03/2020,Tennessee,US,0.0
56033,07/03/2020,Texas,US,0.0
56067,07/03/2020,Utah,US,0.0
56081,07/03/2020,Vermont,US,0.0
56085,07/03/2020,Virgin Islands,US,0.0
56086,07/03/2020,Virginia,US,0.0
56094,07/03/2020,Washington,US,0.0
56096,07/03/2020,West Virginia,US,0.0
56098,07/03/2020,Wisconsin,US,0.0
56099,07/03/2020,Wyoming,US,0.0
55651,07/03/2020,Cherkasy Oblast,Ukraine,505.0
55652,07/03/2020,Chernihiv Oblast,Ukraine,145.0
55653,07/03/2020,Chernivtsi Oblast,Ukraine,2048.0
55669,07/03/2020,Crimea Republic*,Ukraine,553.0
55682,07/03/2020,Dnipropetrovsk Oblast,Ukraine,935.0
55683,07/03/2020,Donetsk Oblast,Ukraine,170.0
55756,07/03/2020,Ivano-Frankivsk Oblast,Ukraine,1108.0
55787,07/03/2020,Kharkiv Oblast,Ukraine,1167.0
55788,07/03/2020,Kherson Oblast,Ukraine,179.0
55789,07/03/2020,Khmelnytskyi Oblast,Ukraine,572.0
55791,07/03/2020,Kiev,Ukraine,1733.0
55792,07/03/2020,Kiev Oblast,Ukraine,1403.0
55794,07/03/2020,Kirovohrad Oblast,Ukraine,553.0
55821,07/03/2020,Luhansk Oblast,Ukraine,60.0
55822,07/03/2020,Lviv Oblast,Ukraine,873.0
55870,07/03/2020,Mykolaiv Oblast,Ukraine,288.0
55910,07/03/2020,Odessa Oblast,Ukraine,787.0
55939,07/03/2020,Poltava Oblast,Ukraine,274.0
55967,07/03/2020,Rivne Oblast,Ukraine,1929.0
55995,07/03/2020,Sevastopol*,Ukraine,185.0
56020,07/03/2020,Sumy Oblast,Ukraine,240.0
56032,07/03/2020,Ternopil Oblast,Ukraine,1214.0
56084,07/03/2020,Vinnytsia Oblast,Ukraine,1266.0
56090,07/03/2020,Volyn Oblast,Ukraine,783.0
56111,07/03/2020,Zakarpattia Oblast,Ukraine,987.0
56112,07/03/2020,Zaporizhia Oblast,Ukraine,442.0
56114,07/03/2020,Zhytomyr Oblast,Ukraine,897.0
56326,07/04/2020,Australian Capital Territory,Australia,105.0
56615,07/04/2020,New South Wales,Australia,2988.0
56630,07/04/2020,Northern Territory,Australia,29.0
56683,07/04/2020,Queensland,Australia,1055.0
56742,07/04/2020,South Australia,Australia,436.0
56757,07/04/2020,Tasmania,Australia,215.0
56812,07/04/2020,Victoria,Australia,1971.0
56826,07/04/2020,Western Australia,Australia,600.0
56285,07/04/2020,Acre,Brazil,7650.0
56291,07/04/2020,Alagoas,Brazil,30181.0
56296,07/04/2020,Amapa,Brazil,17156.0
56297,07/04/2020,Amazonas,Brazil,60743.0
56331,07/04/2020,Bahia,Brazil,54987.0
56373,07/04/2020,Ceara,Brazil,93784.0
56410,07/04/2020,Distrito Federal,Brazil,42523.0
56417,07/04/2020,Espirito Santo,Brazil,31980.0
56437,07/04/2020,Goias,Brazil,0.0
56563,07/04/2020,Maranhao,Brazil,67541.0
56569,07/04/2020,Mato Grosso,Brazil,7684.0
56570,07/04/2020,Mato Grosso do Sul,Brazil,5736.0
56582,07/04/2020,Minas Gerais,Brazil,33479.0
56657,07/04/2020,Para,Brazil,97308.0
56658,07/04/2020,Paraiba,Brazil,16971.0
56659,07/04/2020,Parana,Brazil,6997.0
56664,07/04/2020,Pernambuco,Brazil,41925.0
56665,07/04/2020,Piaui,Brazil,23880.0
56692,07/04/2020,Rio Grande do Norte,Brazil,2904.0
56693,07/04/2020,Rio Grande do Sul,Brazil,24673.0
56694,07/04/2020,Rio de Janeiro,Brazil,98540.0
56697,07/04/2020,Rondonia,Brazil,11543.0
56698,07/04/2020,Roraima,Brazil,4430.0
56715,07/04/2020,Santa Catarina,Brazil,22864.0
56717,07/04/2020,Sao Paulo,Brazil,162851.0
56723,07/04/2020,Sergipe,Brazil,14878.0
56767,07/04/2020,Tocantins,Brazil,7523.0
56293,07/04/2020,Alberta,Canada,7532.0
56351,07/04/2020,British Columbia,Canada,2608.0
56407,07/04/2020,Diamond Princess cruise ship,Canada,0.0
56439,07/04/2020,Grand Princess,Canada,13.0
56562,07/04/2020,Manitoba,Canada,302.0
56610,07/04/2020,New Brunswick,Canada,162.0
56617,07/04/2020,Newfoundland and Labrador,Canada,258.0
56631,07/04/2020,Northwest Territories,Canada,5.0
56632,07/04/2020,Nova Scotia,Canada,998.0
56647,07/04/2020,Ontario,Canada,32600.0
56671,07/04/2020,Prince Edward Island,Canada,27.0
56682,07/04/2020,Quebec,Canada,25280.0
56720,07/04/2020,Saskatchewan,Canada,711.0
56836,07/04/2020,Yukon,Canada,11.0
56308,07/04/2020,Antofagasta,Chile,7861.0
56313,07/04/2020,Araucania,Chile,3037.0
56315,07/04/2020,Arica y Parinacota,Chile,1497.0
56324,07/04/2020,Atacama,Chile,879.0
56328,07/04/2020,Aysen,Chile,32.0
56344,07/04/2020,Biobio,Chile,5603.0
56396,07/04/2020,Coquimbo,Chile,2656.0
56547,07/04/2020,Los Lagos,Chile,1496.0
56548,07/04/2020,Los Rios,Chile,633.0
56557,07/04/2020,Magallanes,Chile,1355.0
56571,07/04/2020,Maule,Chile,4817.0
56577,07/04/2020,Metropolitana,Chile,204387.0
56635,07/04/2020,Nuble,Chile,2200.0
56637,07/04/2020,OHiggins,Chile,4921.0
56756,07/04/2020,Tarapaca,Chile,5565.0
56787,07/04/2020,Unknown,Chile,109.0
56801,07/04/2020,Valparaiso,Chile,10403.0
56298,07/04/2020,Amazonas,Colombia,1966.0
56307,07/04/2020,Antioquia,Colombia,2083.0
56312,07/04/2020,Arauca,Colombia,7.0
56325,07/04/2020,Atlantico,Colombia,8719.0
56346,07/04/2020,Bolivar,Colombia,4818.0
56348,07/04/2020,Boyaca,Colombia,235.0
56358,07/04/2020,Caldas,Colombia,183.0
56365,07/04/2020,Capital District,Colombia,13484.0
56366,07/04/2020,Caqueta,Colombia,22.0
56367,07/04/2020,Casanare,Colombia,48.0
56371,07/04/2020,Cauca,Colombia,168.0
56374,07/04/2020,Cesar,Colombia,501.0
56387,07/04/2020,Choco,Colombia,614.0
56397,07/04/2020,Cordoba,Colombia,251.0
56399,07/04/2020,Cundinamarca,Colombia,1590.0
56443,07/04/2020,Guainia,Colombia,2.0
56448,07/04/2020,Guaviare,Colombia,7.0
56470,07/04/2020,Huila,Colombia,255.0
56534,07/04/2020,La Guajira,Colombia,121.0
56558,07/04/2020,Magdalena,Colombia,810.0
56576,07/04/2020,Meta,Colombia,980.0
56604,07/04/2020,Narino,Colombia,2181.0
56624,07/04/2020,Norte de Santander,Colombia,176.0
56680,07/04/2020,Putumayo,Colombia,9.0
56685,07/04/2020,Quindio,Colombia,118.0
56695,07/04/2020,Risaralda,Colombia,297.0
56712,07/04/2020,San Andres y Providencia,Colombia,21.0
56716,07/04/2020,Santander,Colombia,216.0
56748,07/04/2020,Sucre,Colombia,155.0
56771,07/04/2020,Tolima,Colombia,358.0
56788,07/04/2020,Unknown,Colombia,0.0
56800,07/04/2020,Valle del Cauca,Colombia,4996.0
56807,07/04/2020,Vaupes,Colombia,17.0
56811,07/04/2020,Vichada,Colombia,1.0
56420,07/04/2020,Faroe Islands,Denmark,187.0
56441,07/04/2020,Greenland,Denmark,13.0
56422,07/04/2020,French Guiana,France,1866.0
56423,07/04/2020,French Polynesia,France,60.0
56442,07/04/2020,Guadeloupe,France,157.0
56566,07/04/2020,Martinique,France,98.0
56572,07/04/2020,Mayotte,France,2375.0
56611,07/04/2020,New Caledonia,France,21.0
56689,07/04/2020,Reunion,France,472.0
56705,07/04/2020,Saint Barthelemy,France,6.0
56707,07/04/2020,Saint Pierre and Miquelon,France,1.0
56745,07/04/2020,St Martin,France,37.0
56330,07/04/2020,Baden-Wurttemberg,Germany,33570.0
56338,07/04/2020,Bayern,Germany,45290.0
56341,07/04/2020,Berlin,Germany,7646.0
56349,07/04/2020,Brandenburg,Germany,3210.0
56350,07/04/2020,Bremen,Germany,1564.0
56455,07/04/2020,Hamburg,Germany,4900.0
56461,07/04/2020,Hessen,Germany,10009.0
56573,07/04/2020,Mecklenburg-Vorpommern,Germany,772.0
56618,07/04/2020,Niedersachsen,Germany,12334.0
56622,07/04/2020,Nordrhein-Westfalen,Germany,39222.0
56690,07/04/2020,Rheinland-Pfalz,Germany,6635.0
56701,07/04/2020,Saarland,Germany,2585.0
56702,07/04/2020,Sachsen,Germany,5180.0
56703,07/04/2020,Sachsen-Anhalt,Germany,1758.0
56721,07/04/2020,Schleswig-Holstein,Germany,3000.0
56763,07/04/2020,Thuringen,Germany,3060.0
56789,07/04/2020,Unknown,Germany,265.0
56466,07/04/2020,Hong Kong,Hong Kong,1145.0
56303,07/04/2020,Andaman and Nicobar Islands,India,66.0
56304,07/04/2020,Andhra Pradesh,India,8008.0
56320,07/04/2020,Arunachal Pradesh,India,76.0
56321,07/04/2020,Assam,India,6657.0
56343,07/04/2020,Bihar,India,8686.0
56376,07/04/2020,Chandigarh,India,395.0
56383,07/04/2020,Chhattisgarh,India,2549.0
56402,07/04/2020,Dadra and Nagar Haveli and Daman and Diu,India,96.0
56406,07/04/2020,Delhi,India,68256.0
56436,07/04/2020,Goa,India,825.0
56451,07/04/2020,Gujarat,India,25406.0
56456,07/04/2020,Haryana,India,12257.0
56463,07/04/2020,Himachal Pradesh,India,704.0
56488,07/04/2020,Jammu and Kashmir,India,5143.0
56491,07/04/2020,Jharkhand,India,2035.0
56509,07/04/2020,Karnataka,India,9244.0
56512,07/04/2020,Kerala,India,3048.0
56537,07/04/2020,Ladakh,India,826.0
56553,07/04/2020,Madhya Pradesh,India,11234.0
56559,07/04/2020,Maharashtra,India,108082.0
56561,07/04/2020,Manipur,India,667.0
56574,07/04/2020,Meghalaya,India,43.0
56588,07/04/2020,Mizoram,India,130.0
56600,07/04/2020,Nagaland,India,228.0
56640,07/04/2020,Odisha,India,5934.0
56673,07/04/2020,Puducherry,India,331.0
56677,07/04/2020,Punjab,India,4306.0
56687,07/04/2020,Rajasthan,India,15640.0
56734,07/04/2020,Sikkim,India,58.0
56755,07/04/2020,Tamil Nadu,India,60592.0
56759,07/04/2020,Telangana,India,11537.0
56776,07/04/2020,Tripura,India,1202.0
56790,07/04/2020,Unknown,India,0.0
56797,07/04/2020,Uttar Pradesh,India,18154.0
56798,07/04/2020,Uttarakhand,India,2502.0
56824,07/04/2020,West Bengal,India,14166.0
56284,07/04/2020,Abruzzo,Italy,2682.0
56337,07/04/2020,Basilicata,Italy,373.0
56357,07/04/2020,Calabria,Italy,1060.0
56361,07/04/2020,Campania,Italy,4084.0
56415,07/04/2020,Emilia-Romagna,Italy,23309.0
56424,07/04/2020,Friuli Venezia Giulia,Italy,2908.0
56539,07/04/2020,Lazio,Italy,6477.0
56542,07/04/2020,Liguria,Italy,8150.0
56545,07/04/2020,Lombardia,Italy,68201.0
56564,07/04/2020,Marche,Italy,5599.0
56589,07/04/2020,Molise,Italy,401.0
56654,07/04/2020,P.A. Bolzano,Italy,2268.0
56655,07/04/2020,P.A. Trento,Italy,4420.0
56666,07/04/2020,Piemonte,Italy,26086.0
56676,07/04/2020,Puglia,Italy,3880.0
56719,07/04/2020,Sardegna,Italy,1223.0
56733,07/04/2020,Sicilia,Italy,2674.0
56773,07/04/2020,Toscana,Italy,8838.0
56786,07/04/2020,Umbria,Italy,1358.0
56799,07/04/2020,Valle d'Aosta,Italy,1046.0
56808,07/04/2020,Veneto,Italy,16907.0
56288,07/04/2020,Aichi,Japan,478.0
56289,07/04/2020,Akita,Japan,16.0
56309,07/04/2020,Aomori,Japan,26.0
56385,07/04/2020,Chiba,Japan,888.0
56414,07/04/2020,Ehime,Japan,77.0
56426,07/04/2020,Fukui,Japan,114.0
56427,07/04/2020,Fukuoka,Japan,803.0
56428,07/04/2020,Fukushima,Japan,81.0
56434,07/04/2020,Gifu,Japan,147.0
56452,07/04/2020,Gunma,Japan,131.0
56464,07/04/2020,Hiroshima,Japan,163.0
56465,07/04/2020,Hokkaido,Japan,1077.0
56472,07/04/2020,Hyogo,Japan,656.0
56473,07/04/2020,Ibaraki,Japan,160.0
56482,07/04/2020,Ishikawa,Japan,257.0
56498,07/04/2020,Kagawa,Japan,28.0
56499,07/04/2020,Kagoshima,Japan,11.0
56505,07/04/2020,Kanagawa,Japan,1342.0
56524,07/04/2020,Kochi,Japan,71.0
56530,07/04/2020,Kumamoto,Japan,45.0
56533,07/04/2020,Kyoto,Japan,347.0
56581,07/04/2020,Mie,Japan,44.0
56586,07/04/2020,Miyagi,Japan,90.0
56587,07/04/2020,Miyazaki,Japan,17.0
56601,07/04/2020,Nagano,Japan,76.0
56602,07/04/2020,Nagasaki,Japan,16.0
56603,07/04/2020,Nara,Japan,90.0
56619,07/04/2020,Niigata,Japan,83.0
56642,07/04/2020,Oita,Japan,59.0
56643,07/04/2020,Okayama,Japan,26.0
56644,07/04/2020,Okinawa,Japan,138.0
56652,07/04/2020,Osaka,Japan,1714.0
56669,07/04/2020,Port Quarantine,Japan,197.0
56704,07/04/2020,Saga,Japan,45.0
56708,07/04/2020,Saitama,Japan,976.0
56729,07/04/2020,Shiga,Japan,99.0
56730,07/04/2020,Shimane,Japan,24.0
56731,07/04/2020,Shizuoka,Japan,79.0
56768,07/04/2020,Tochigi,Japan,66.0
56769,07/04/2020,Tokushima,Japan,4.0
56770,07/04/2020,Tokyo,Japan,5617.0
56774,07/04/2020,Tottori,Japan,3.0
56775,07/04/2020,Toyama,Japan,205.0
56791,07/04/2020,Unknown,Japan,8.0
56821,07/04/2020,Wakayama,Japan,61.0
56830,07/04/2020,Yamagata,Japan,68.0
56831,07/04/2020,Yamaguchi,Japan,37.0
56833,07/04/2020,Yamanashi,Japan,72.0
56552,07/04/2020,Macau,Macau,45.0
56306,07/04/2020,Anhui,Mainland China,985.0
56339,07/04/2020,Beijing,Mainland China,595.0
56388,07/04/2020,Chongqing,Mainland China,574.0
56425,07/04/2020,Fujian,Mainland China,360.0
56430,07/04/2020,Gansu,Mainland China,154.0
56446,07/04/2020,Guangdong,Mainland China,1631.0
56447,07/04/2020,Guangxi,Mainland China,252.0
56450,07/04/2020,Guizhou,Mainland China,145.0
56453,07/04/2020,Hainan,Mainland China,165.0
56458,07/04/2020,Hebei,Mainland China,337.0
56459,07/04/2020,Heilongjiang,Mainland China,934.0
56460,07/04/2020,Henan,Mainland China,1254.0
56469,07/04/2020,Hubei,Mainland China,63623.0
56471,07/04/2020,Hunan,Mainland China,1015.0
56479,07/04/2020,Inner Mongolia,Mainland China,237.0
56492,07/04/2020,Jiangsu,Mainland China,654.0
56493,07/04/2020,Jiangxi,Mainland China,931.0
56494,07/04/2020,Jilin,Mainland China,153.0
56541,07/04/2020,Liaoning,Mainland China,150.0
56620,07/04/2020,Ningxia,Mainland China,75.0
56681,07/04/2020,Qinghai,Mainland China,18.0
56725,07/04/2020,Shaanxi,Mainland China,311.0
